\diff{x},differential,EMPTY,O|F,$\mathrm{d}^nx$,http://dlmf.nist.gov/1.4#iv,
\digamma@{z},psi (or digamma) function,digamma,F|F:P,$\psi$,http://dlmf.nist.gov/5.2#E2,
\discrqHermiteI{n}@@{x}{q},discrete $q$-Hermite I polynomial,discrete-q-Hermite-polynomial-h-I,P|F:P:PS,$h_{n}$,http://drmf.wmflabs.org/wiki/Definition:discrqHermiteI,
\discrqHermiteII{n}@@{x}{q},discrete $q$-Hermite II polynomial,discrete-q-Hermite-polynomial-II-h-tilde,P|F:P:PS,$\tilde{h}_{n}$,http://drmf.wmflabs.org/wiki/Definition:discrqHermiteII,
\divergence,divergence of vector-valued function,EMPTY,F|F,$\mathrm{div}$,http://dlmf.nist.gov/1.6#E21,
\divides,divides,EMPTY,O|F,$\nabla\cdot$,http://dlmf.nist.gov/24.1,
\dualHahn{n}@@{\lambda(x)}{\gamma}{\delta}{N},dual Hahn polynomial,dual-Hahn-polynomial-R,P|F:P:PS,$R_{n}$,http://dlmf.nist.gov/18.25#T1.t1.r5,
\dualqHahn{n}@@{\mu(x)}{\gamma}{\delta}{N}{q},dual $q$-Hahn polynomial,dual-q-Hahn-R,P|F:P:PS,$R_{n}$,http://drmf.wmflabs.org/wiki/Definition:dualqHahn,
\dualqKrawtchouk{n}@@{\lambda(x)}{c}{N}{q},dual $q$-Krawtchouk polynomial,dual-q-Krawtchouk-polynomial-K,P|F:P:PS,$K_{n}$,http://drmf.wmflabs.org/wiki/Definition:dualqKrawtchouk,
\erf@@{z},error function,error-function,F|F:P:nP,$\mathrm{erf}$,http://dlmf.nist.gov/7.2#E1,
\erfc@@{z},complementary error function,repeated-integral-complementary-error-function,F|F:P:nP,$\mathrm{erfc}$,http://dlmf.nist.gov/7.2#E2,
\erfw@@{z},complementary error function $w$,error-function-w,F|F:P:nP,$w$,http://dlmf.nist.gov/7.2#E3,
\exp@@{z},exponential function,exponential,F|F:P:nP,$\mathrm{exp}$,http://dlmf.nist.gov/4.2#E19,
\expe,the base of the natural logarithm,EMPTY,F|F,$\mathrm{e}$,http://dlmf.nist.gov/4.2.E11,
\exptrace@{\Matrix{X}},exponential of trace of a matrix,exponential-trace,L|F:P,$\mathrm{etr}$,http://dlmf.nist.gov/35.1#p3.t1.r10,
\f{f}@{x},function,EMPTY,SM|F:P,${f}$,http://drmf.wmflabs.org/wiki/Definition:f,
\fDiff,forward difference operator,EMPTY,O|F,"$\,\Delta_{y}$",http://dlmf.nist.gov/3.6#SS1.p1,
\floor{x},floor,EMPTY,I|F,$\left\lfloor a\right\rfloor$,http://dlmf.nist.gov/front/introduction#Sx4.p1.t1.r16,
\forall,for every,EMPTY,Q|F,$\forall$,http://dlmf.nist.gov/front/introduction#Sx4.p1.t1.r11,
\gradient,gradient of differentiable scalar function,EMPTY,F|F,$\nabla$,http://dlmf.nist.gov/1.6#E20,
"\idem@{\chi_1}{\chi_1,...,\chi_n}",$\idem$ function,idem,F|F:P,$\mathrm{idem}$,http://dlmf.nist.gov/17.1#p3,
\ifrac,semantic slash fraction,EMPTY,SM|F,$(a)/(b)$,http://dlmf.nist.gov/4.2.E8,
\imagpart{z},imaginary part,EMPTY,O|F,"$\Im {z}$",http://dlmf.nist.gov/1.9#E2,
\in,element of,EMPTY,Q|F,$\in$,http://dlmf.nist.gov/front/introduction#Sx4.p1.t1.r9,
\incgamma@{a}{z},incomplete gamma function $\gamma$,incomplete-gamma,F|F:P,$\gamma$,http://dlmf.nist.gov/8.2#E1,
\incgammastar@{a}{z},incomplete gamma function $\gamma^{*}$,incomplete-gamma-star,F|F:P,$\gamma^{*}$,http://dlmf.nist.gov/8.2#E6,
\inf,greatest lower bound (infimum),EMPTY,Q|F,$\mathrm{inf}$,http://dlmf.nist.gov/front/introduction#Sx4.p1.t1.r24,
\int,integral,EMPTY,F|F,$\int$,http://dlmf.nist.gov/1.4#iv,
\inverf@@{x},inverse error function,inverse-error-function,F|F:P:nP,$\mathrm{inverf}$,http://dlmf.nist.gov/7.17#E1,
\inverfc@@{x},inverse complementary error function,inverse-complementary-error-function,F|F:P:nP,$\mathrm{inverfc}$,http://dlmf.nist.gov/7.17#E1,
\iunit,imaginary unit,EMPTY,C|F,$\mathrm{i}$,http://dlmf.nist.gov/1.9.i,
\liminf,least limit point,EMPTY,Q|F,$\mathrm{liminf}$,http://dlmf.nist.gov/front/introduction#Sx4.p2.t1.r4,
\littleo@{x},order less than,little-o,Q|F:P,$o$,http://dlmf.nist.gov/2.1#E2,
\littleqJacobi{n}@@{x}{a}{b}{q},little $q$-Jacobi polynomial,little-q-Jacobi-polynomial-p,P|F:P:PS,$p_{n}$,http://drmf.wmflabs.org/wiki/Definition:littleqJacobi,
\littleqLaguerre{n}@{x}{a}{q},little $q$-Laguerre / Wall polynomial,EMPTY,P|F:P,$p_{n}$,http://drmf.wmflabs.org/wiki/Definition:littleqLaguerre,
\littleqLegendre{m}@{x}{q},little $q$-Legendre polynomial,EMPTY,P|F:P,$p_{n}$,http://drmf.wmflabs.org/wiki/Definition:littleqLegendre,
\ln@@{z},principal branch of logarithm function,natural-logarithm,F|F:P:nP,$\mathrm{ln}$,http://dlmf.nist.gov/4.2#E2,
\log@@{z},principle branch of natural logarithm,logarithm,F|F:P:nP,$\mathrm{log}$,http://dlmf.nist.gov/4.2#E2,
\logb{a}@@{z},logarithm to general base,logarithm,F|F:P:nP,$\mathrm{log}_{b}$,http://dlmf.nist.gov/4.2#EGx1,
\lrselection,bracketed generalization of $\pm$,EMPTY,SM|F,$\left\{\begin{matrix}x\end{matrix}\right\}$,http://drmf.wmflabs.org/wiki/Definition:Lrselection,
\lselection,left bracketed generalization of $\pm$,EMPTY,SM|F,$\left\{\begin{matrix}x\end{matrix}\right.$,http://dlmf.nist.gov/28.4.E22,
\mEulerBeta{m}@{a}{b},multivariate beta function,multivariate-Euler-Beta,F|F:P,$\mathrm{B}_{m}$,http://dlmf.nist.gov/35.3#E3,
\mEulerGamma{m}@{a},multivariate gamma function,multivariate-Euler-Gamma,F|F:P,$\Gamma_{m}$,http://dlmf.nist.gov/35.3#i,
\mod,modulo,EMPTY,Q|F,$\mod$,http://dlmf.nist.gov/front/introduction#Sx4.p2.t1.r10,
\monicAffqKrawtchouk{n}@@{q^{-x}}{p}{N}{q},monic affine $q$-Krawtchouk polynomial,affine-q-Krawtchouk-polynomial-monic-p,P|F:P:PS,$\widehat{K}^{\mathrm{Aff}}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicAffqKrawtchouk,
\monicAlSalamCarlitzI{a}{n}@@{x}{q},monic Al-Salam-Carlitz I polynomial,q-Al-Salam-Carlitz-I-polynomial-monic-p,P|F:P:PS,${\widehat U}^{(\alpha)}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicAlSalamCarlitzI,
\monicAlSalamCarlitzII{a}{n}@@{x}{q},monic Al-Salam-Carlitz II polynomial,q-Al-Salam-Carlitz-II-polynomial-monic-p,P|F:P:PS,${\widehat V}^{(n)}_{\alpha}$,http://drmf.wmflabs.org/wiki/Definition:monicAlSalamCarlitzII,
\monicAlSalamChihara{n}@@{x}{a}{b}{q},monic Al-Salam-Chihara polynomial,Al-Salam-Chihara-polynomial-monic-p,P|F:P:PS,${\widehat Q}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicAlSalamChihara,
\monicAskeyWilson{n}@@{x}{a}{b}{c}{d}{q},monic Askey-Wilson polynomial,Askey-Wilson-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicAskeyWilson,
\monicBesselPoly{n}@@{x}{a},monic Bessel polynomial,Bessel-polynomial-monic-p,P|F:P:PS,${\widehat y}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicBesselPoly,
\monicCharlier{n}@@{x}{a},monic Charlier polynomial,Charlier-polynomial-monic-p,P|F:P:PS,${\widehat C}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicCharlier,
\monicChebyT{n}@@{x},monic Chebyshev polynomial of the first kind,Chebyshev-polynomial-first-kind-monic-p,P|F:P:PS,${\widehat T}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicChebyT,
\monicChebyU{n}@@{x},monic Chebyshev polynomial of the second kind,Chebyshev-polynomial-second-kind-monic-p,P|F:P:PS,${\widehat U}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicChebyU,
\monicHahn{n}@@{x}{\alpha}{\beta}{N},monic Hahn polynomial,Hahn-polynomial-monic-p,P|F:P:PS,${\widehat Q}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicHahn,
\monicHermite{n}@@{x},monic Hermite polynomial,Hermite-polynomial-monic,P|F:P:PS,${\widehat H}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicHermite,
\monicJacobi{n}@@{x},monic Jacobi polynomial,Jacobi-polynomial-monic-p,P|F:P:PS,"${\widehat P}^{(\alpha,\beta)}_{n}$",http://drmf.wmflabs.org/wiki/Definition:monicJacobi,
\monicKrawtchouk{n}@@{q^{-x}}{p}{N}{q},monic Krawtchouk polynomial,Krawtchouk-polynomial-monic-p,P|F:P:PS,${\widehat K}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicKrawtchouk,
\monicLaguerre{n}@@{x},monic Laguerre polynomial,generalized-Laguerre-polynomial-monic-p,P|F:P:PS,${\widehat L}^{\alpha}_n$,http://drmf.wmflabs.org/wiki/Definition:monicLaguerre,
\monicLegendrePoly{n}@@{x},monic Legendre polynomial,Legendre-spherical-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicLegendrePoly,
\monicMeixner{n}@@{x}{\beta}{c},monic Meixner polynomial,Meixner-polynomial-monic-p,P|F:P:PS,${\widehat M}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicMeixner,
\monicMeixnerPollaczek{\lambda}{n}@@{x}{\phi},monic Meixner-Pollaczek polynomial,Meixner-Pollaczek-polynomial-monic-p,P|F:P:PS,${\widehat P}^{(\alpha)}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicMeixnerPollaczek,
\monicRacah{n}@@{\lambda(x)}{\alpha}{\beta}{\gamma}{\delta},monic Racah polynomial,Racah-polynomial-monic-p,P|F:P:PS,${\widehat R}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicRacah,
\monicStieltjesWigert{n}@@{x}{q},monic Stieltjes-Wigert polynomial,Stieltjes-Wigert-polynomial-monic-p,P|F:P:PS,${\widehat S}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicStieltjesWigert,
\monicUltra{n}@@{x},monic ultraspherical/Gegenbauer polynomial,ultraspherical-Gegenbauer-polynomial-monic-p,P|F:P:PS,${\widehat C}^{\mu}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicUltra,
\monicWilson{n}@@{x^2}{a}{b}{c}{d},monic Wilson polynomial,Wilson-polynomial-monic-p,P|F:P:PS,${\widehat W}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicWilson,
\monicbigqJacobi{n}@@{x}{a}{b}{c}{q},monic big $q$-Jacobi polynomial,big-q-Jacobi-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicbigqJacobi,
\monicbigqLaguerre{n}@@{x}{a}{b}{q},monic big $q$-Laguerre polynomial,big-q-Laguerre-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicbigqLaguerre,
\monicbigqLegendre{n}@@{x}{c}{q},monic big $q$-Legendre polynomial,big-q-Legendre-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicbigqLegendre,
\monicctsHahn{n}@@{x}{a}{b}{c}{d},monic continuous Hahn polynomial,continuous-Hahn-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsHahn,
\monicctsbigqHermite{n}@@{x}{a}{q},monic continuous big $q$-Hermite polynomial,continuous-big-q-Hermite-polynomial-monic-p,P|F:P:PS,${\widehat H}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsbigqHermite,
\monicctsdualHahn{n}@@{x^2}{a}{b}{c}{d},monic continuous dual Hahn polynomial,continuous-dual-Hahn-polynomial-monic-p,P|F:P:PS,${\widehat S}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsdualHahn,
\monicctsdualqHahn{n}@@{x^2}{a}{b}{c},monic continuous dual $q$-Hahn polynomial,continuous-dual-q-Hahn-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsdualqHahn,
\monicctsqHahn{n}@@{x}{a}{b}{c}{d}{q},monic continuous $q$-Hahn polynomial,continuous-q-Hahn-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsqHahn,
\monicctsqHermite{n}@@{x}{q},monic continuous $q$-Hermite polynomial,continuous-q-Hermite-polynomial-monic-p,P|F:P:PS,${\widehat H}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsqHermite,
\monicctsqJacobi{n}@@{x}{q},monic continuous $q$-Jacobi polynomial,continuous-q-Jacobi-polynomial-monic-p,P|F:P:PS,"${\widehat P}^{(\alpha,\beta)}_{n}$",http://drmf.wmflabs.org/wiki/Definition:monicctsqJacobi,
\monicctsqLaguerre{n}@@{x}{q},monic continuous $q$-Laguerre polynomial,continuous-q-Laguerre-polynomial-monic-p,P|F:P:PS,${\widehat P}^{(\alpha)}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsqLaguerre,
\monicctsqLegendre{n}@@{x}{q},monic continuous $q$-Legendre polynomial,continuous-q-Legendre-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsqLegendre,
\monicctsqUltra{n}@@{x}{\beta}{q},monic continuous $q$-ultraspherical/Rogers polynomial,continuous-q-ultraspherical-Rogers-polynomial-monic-p,P|F:P:PS,${\widehat C}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicctsqUltra,
\monicdiscrqHermiteI{n}@@{x}{q},monic discrete $q$-Hermite I polynomial,discrete-q-Hermite-polynomial-I-monic-p,P|F:P:PS,${\widehat h}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicdiscrqHermiteI,
\monicdiscrqHermiteII{n}@@{x}{q},monic discrete $q$-Hermite II polynomial,discrete-q-Hermite-polynomial-II-monic-p,P|F:P:PS,${\widehat \tilde{p}_{n}}$,http://drmf.wmflabs.org/wiki/Definition:monicdiscrqHermiteII,
\monicdualHahn{n}@@{\lambda(x)}{\gamma}{\delta}{N},monic dual Hahn polynomial,dual-Hahn-polynomial-monic-p,P|F:P:PS,${\widehat R}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicdualHahn,
\monicdualqHahn{n}@@{\mu(x)}{\gamma}{\delta}{N}{q},monic dual $q$-Hahn polynomial,dual-q-Hahn-monic-p,P|F:P:PS,${\widehat R}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicdualqHahn,
\monicdualqKrawtchouk{n}@@{\lambda(x)}{c}{N}{q},monic dual $q$-Krawtchouk polynomial,dual-q-Krawtchouk-polynomial-monic-p,P|F:P:PS,${\widehat K}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicdualqKrawtchouk,
\moniclittleqJacobi{n}@@{x}{a}{b}{q},monic little $q$-Jacobi polynomial,little-q-Jacobi-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:moniclittleqJacobi,
\moniclittleqLaguerre{n}@@{x}{a}{q},monic little $q$-Laguerre/Wall polynomial,little-q-Laguerre-Wall-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:moniclittleqLaguerre,
\moniclittleqLegendre{n}@@{x}{q},monic little $q$-Legendre polynomial,little-q-Legendre-polynomial-monic-p,P|F:P:PS,${\widehat p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:moniclittleqLegendre,
\monicpseudoJacobi{n}@@{x}{\nu}{N},monic pseudo-Jacobi polynomial,pseudo-Jacobi-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicpseudoJacobi,
\monicqBesselPoly{n}@@{x}{a}{q},monic $q$-Bessel polynomial,q-Bessel-polynomial-monic-p,P|F:P:PS,${\widehat y}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqBessel,
\monicqCharlier{n}@@{q^{-x}}{a}{q},monic $q$-Charlier polynomial,q-Charlier-polynomial-monic-p,P|F:P:PS,${\widehat C}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqCharlier,
\monicqHahn{n}@@{q^{-x}}{\alpha}{\beta}{N},monic $q$-Hahn polynomial,q-Hahn-polynomial-monic-p,P|F:P:PS,${\widehat Q}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqHahn,
\monicqKrawtchouk{n}@@{q^{-x}}{p}{N}{q},monic $q$-Krawtchouk polynomial,q-Krawtchouk-polynomial-monic-p,P|F:P:PS,${\widehat K}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqKrawtchouk,
\monicqLaguerre{n}@@{x}{q},monic $q$-Laguerre polynomial,q-Laguerre-polynomial-monic-p,P|F:P:PS,${\widehat L}^{(\alpha)}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqLaguerre,
\monicqMeixner{n}@@{q^{-x}}{b}{c}{q},monic $q$-Meixner polynomial,q-Meixner-polynomial-monic-p,P|F:P:PS,${\widehat M}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqMeixner,
\monicqMeixnerPollaczek{n}@@{x}{a}{q},monic $q$-Meixner-Pollaczek polynomial,q-Meixner-Pollaczek-polynomial-monic-p,P|F:P:PS,${\widehat P}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqMeixnerPollaczek,
\monicqRacah{n}@@{\mu(x)}{\alpha}{\beta}{\gamma}{\delta}{q},monic $q$-Racah polynomial,q-Racah-polynomial-monic-R,P|F:P:PS,${\widehat R}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqRacah,
\monicqinvAlSalamChihara{n}@{x}{a}{b}{q^{-1}},monic $q$-inverse Al-Salam-Chihara polynomial,q-inverse-AlSalam-Chihara-polynomial-monic-p,P|F:P,${\widehat Q}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqinvAlSalamChihara,
\monicqtmqKrawtchouk{n}@@{q^{-x}}{p}{N}{q},monic quantum $q$-Krawtchouk polynomial,quantum-q-Krawtchouk-polynomial-monic-p,P|F:P:PS,${\widehat K^{\mathrm{qtm}}}_{n}$,http://drmf.wmflabs.org/wiki/Definition:monicqtmqKrawtchouk,
"\multinomial{n_1+n_2+\dots+n_k}{n_1,...,n_k}",multinomial coefficient,EMPTY,I|F,$\left(A;B\right)$,http://dlmf.nist.gov/26.4.E2,
\ninej@@{j_{11}}{j_{12}}{j_{13}}{j_{21}}{j_{22}}{j_{23}}{j_{31}}{j_{32}}{j_{33}},$\ninej$ symbol,EMPTY,F|F:P:nP,$$,http://dlmf.nist.gov/34.6#E1,
\normAskeyWilsonptilde{n}@@{x}{a}{b}{c}{d}{q},normalized Askey-Wilson polynomial ${\tilde p}$,Askey-Wilson-polynomial-normalized-p-tilde,P|F:P:PS,${\tilde p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:normAskeyWilsonptilde,
\normJacobiR{\alpha}{\beta}{n}@{x},normalized Jacobi polynomial,Jacobi-polynomial-R,P|F:P,"$R^{(\alpha,\beta)}_{n}$",http://drmf.wmflabs.org/wiki/Definition:normJacobiR,
\normWilsonWtilde{n}@@{x^2}{a}{b}{c}{d},normalized Wilson polynomial ${\tilde W}$,Wilson-polynomial-normalized-W-tilde,P|F:P:PS,${\tilde W}_{n}$,http://drmf.wmflabs.org/wiki/Definition:normWilsonWtilde,
\normctsHahnptilde{n}@@{x}{a}{b}{c}{d},normalized continuous Hahn polynomial ${\tilde p}$,continuous-Hahn-polynomial-normalized-p-tilde,P|F:P:PS,${\tilde p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:normctsHahnptilde,
\normctsdualHahnStilde{n}@@{x^2}{a}{b}{c}{d},normalized continuous dual Hahn polynomial ${\tilde S}$,continuous-dual-Hahn-polynomial-normalized-S-tilde,P|P:PS,${\tilde S}_{n}$,http://drmf.wmflabs.org/wiki/Definition:normctsdualHahnStilde,
\normctsdualqHahnptilde{n}@@{x}{a}{b}{c}{q},normalized continuous dual $q$-Hahn polynomial ${\tilde p}$,continuous-dual-q-Hahn-polynomial-normalized-p-tilde,P|F:P:PS,${\tilde p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:normctsdualqHahnptilde,
\normctsqHahnptilde{n}@@{x}{a}{b}{c}{d}{q},normalized continuous $q$-Hahn polynomial ${\tilde p}$,continuous-q-Hahn-polynomial-normalized-p-tilde,P|F:P:PS,${\tilde p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:normctsqHahnptilde,
\normctsqJacobiPtilde{n}@@{x}{q},normalized continuous $q$-Jacobi polynomial ${\tilde P}$,continuous-q-Jacobi-polynomial-P-tilde,P|F:P:PS,"${\tilde P}^{(\alpha,\beta)}_{n}$",http://drmf.wmflabs.org/wiki/Definition:normctsqJacobiPtilde,
\notin,not an element of,EMPTY,Q|F,$\notin$,http://dlmf.nist.gov/front/introduction#Sx4.p1.t1.r10,
\opminus,negative unity to an integer power,EMPTY,I|F,$(-1)$,http://dlmf.nist.gov/5.7.E7,
\pderiv{f}{x},partial derivative,EMPTY,O|F,$\frac{\partial f}{\partial x}$,http://dlmf.nist.gov/1.5#E3,
\pdiff{x},power of a partial differential,EMPTY,O|F,"$\partial^nx$",http://dlmf.nist.gov/1.5#E3,
\pgcd,greatest common divisor,EMPTY,I|F,"$\left(m,n\right)$",http://dlmf.nist.gov/27.1,
\ph@@{z},phase,phase,O|F:P:nP,$\mathrm{ph}$,http://dlmf.nist.gov/1.9#E7,
\pochhammer{a}{n},Pochhammer symbol,EMPTY,F|F,$(a)_n$,http://dlmf.nist.gov/5.2#iii,
\poly{p}{n}@{x},polynomial,EMPTY,SM|F:P,${p}_{n}$,http://drmf.wmflabs.org/wiki/Definition:poly,
\polygamma{n}@{z},polygamma functions,polygamma,F|F:P,$\psi^{(n)}$,http://dlmf.nist.gov/5.15,
\power,power function,EMPTY,F|F,$x^y$,http://dlmf.nist.gov/36.12.E9,
\prod,product,EMPTY,SM|F,$\Pi$,http://drmf.wmflabs.org/wiki/Definition:prod,
\pseudoJacobi{n}@{x}{\nu}{N},pseudo Jacobi polynomial,EMPTY,P|F:P,$P_{n}$,http://drmf.wmflabs.org/wiki/Definition:pseudoJacobi,
\psfactorial{a}{\kappa},partitional shifted factorial,EMPTY,F|F,${\left[a\right]_{\kappa}}$,http://dlmf.nist.gov/35.4#E1,
\pvint,Cauchy principal value,EMPTY,O|F,$\pvint_a^b$,http://dlmf.nist.gov/1.4#E24,
\qAppelli@{a}{b}{b'}{c}{q}{x}{y},first $q$-Appell function,q-Appell-Phi-1,F|F:P,$\Phi^{(1)}$,http://dlmf.nist.gov/17.4.E5,
\qAppellii@{a}{b}{b'}{c}{c'}{q}{x}{y},second $q$-Appell function,q-Appell-Phi-2,F|F:P,$\Phi^{(2)}$,http://dlmf.nist.gov/17.4.E6,
\qAppelliii@{a}{a'}{b}{b'}{c}{q}{x}{y},third $q$-Appell function,q-Appell-Phi-3,F|F:P,$\Phi^{(3)}$,http://dlmf.nist.gov/17.4.E7,
\qAppelliv@{a}{b}{c}{c'}{q}{x}{y},fourth $q$-Appell function,q-Appell-Phi-4,F|F:P,$\Phi^{(4)}$,http://dlmf.nist.gov/17.4.E8,
\qBernoulli{n}@{x}{q},$q$-Bernoulli polynomial,q-Bernoulli-polynomial,P|F:P,$\beta_{q}$,http://dlmf.nist.gov/17.3#E7,
\qBesselPoly{n}@{x}{b}{q},$q$-Bessel polynomial,EMPTY,P|F:P,$y_{n}$,http://drmf.wmflabs.org/wiki/Definition:qBessel,
\qBeta{q}@{a}{b},$q$-beta function,q-Beta,F|F:P,$\mathrm{B}_{q}$,http://dlmf.nist.gov/5.18#E11,
\qBinomial{n}{m}{q},$q$-binomial coefficient (or Gaussian polynomial),EMPTY,F|F,$\left[n \atop m\right]_{q}$,http://dlmf.nist.gov/17.2#E27,http://dlmf.nist.gov/26.9#SS2.p1
\qCharlier{n}@{x}{c}{q},$q$-Charlier polynomial,EMPTY,P|F:P,$C_{n}$,http://drmf.wmflabs.org/wiki/Definition:qCharlier,
\qCos{q}@@{x},$q$-analogue of the $\cos$ function: ${\rm Cos}_q$,q-Cos,F|F:nP:P,$\mathrm{Cos}_{q}$,http://dlmf.nist.gov/17.3#E6,
\qCosKLS{q}@@{z},$q$-analogue of the $\cos$ function used in KLS: $\mathrm{Cos}_{q}$,q-Cos-KLS,P|F:nP:P,$\mathrm{Cos}_{q}$,http://drmf.wmflabs.org/wiki/Definition:qCosKLS,
\qDigamma{q}@{z},$q$-digamma function,q-digamma,F|F:P,$\psi_{q}$,http://drmf.wmflabs.org/wiki/Definition:qDigamma,
\qEuler{m}{s}@{q},$q$-Euler number,q-Euler-number,F|F:P,"$A_{m,n}$",http://dlmf.nist.gov/17.3#E8,
\qExp{q}@@{x},$q$-analogue of the $\exp$ function: $E_q$,q-Exp,F|F:nP:P,$E_{q}$,http://dlmf.nist.gov/17.3#E2,
\qExpKLS{q}@@{z},$q$-analogue of the $\exp$ function used in KLS: $\mathrm{E}_{q}$,q-Exp-KLS,F|F:nP:P,$\mathrm{E}_{q}$,http://drmf.wmflabs.org/wiki/Definition:qExpKLS,
\qFactorial{n}{q},$q$-factorial,q-factorial,F|F,$n!_q$,http://dlmf.nist.gov/5.18#E2,
\qGamma{q}@{z},$q$-gamma function,q-gamma,F|F:P,$\Gamma_{q}$,http://dlmf.nist.gov/5.18#E4,
\qHahn{n}@@{q^{-x}}{\alpha}{\beta}{N},$q$-Hahn polynomial,q-Hahn-polynomial-Q,P|P:PS,$Q_{n}$,http://drmf.wmflabs.org/wiki/Definition:qHahn,
\qHahnQ{n}@{x}{\alpha}{\beta}{N}{q},$q$-Hahn polynomial,q-Hahn-polynomial-Q,P|F:P,$Q_{n}$,http://dlmf.nist.gov/18.27#E3,
\qHermiteH{n}@{x}{q},continuous $q$-Hermite polynomial,continuous-q-Hermite-polynomial-H,P|F:P,$H_{n}$,http://dlmf.nist.gov/18.28#E16,
\qHermitehI{n}@{x}{q},discrete $q$-Hermite I polynomial,discrete-q-Hermite-polynomial-h-I,P|F:P,$h_{n}$,http://dlmf.nist.gov/18.27#E21,
\qHermitehII{n}@{x}{q},discrete $q$-Hermite II polynomial,discrete-q-Hermite-polynomial-h-II,P|F:P,$\tilde{h}_{n}$,http://dlmf.nist.gov/18.27#E23,
"\qHyperrWs{r}{r+1}@@@{a_1}{a_4,a_5,...,a_{r+1}}{q}{z}",very-well-poised basic hypergeometric (or $q$-hypergeometric) function,very-well-poised-q-hypergeometric-rWs,F|F:fo1:fo2:fo3,${{}_{r+1}W_{r}}$,http://drmf.wmflabs.org/wiki/Definition:qHyperrWs,
"\qHyperrphis{r}{s}@@@{a_1,...a_r}{b_1,...,b_s}{q}{z}",basic hypergeometric (or $q$-hypergeometric) function,q-hypergeometric-rphis,F|F:fo1:fo2:fo3,${{}_{r}\phi_{s}}$,http://dlmf.nist.gov/17.4#E1,
